average_rating,# num_pages,ratings_count,text_reviews_count
3.64,364,12,4
3.69,431,2274,203
3.6,273,36508,3680
3.92,510,2797,134
3.85,374,14475,674
3.8,288,12200,521
4.09,156,117,12
3.82,76,959,102
4.67,128,19364,196
4,512,433,59
3.59,296,6,0
3.92,306,1781,79
3.82,289,98,15
3.72,264,71,9
4.7,6576,1287,82
4.35,281,5149,141
3.92,427,5,1
3.98,144,2182,121
4.36,304,5838,131
4.38,262,2191,88
2.5,256,4,2
4.1,294,255,13
4.08,359,17,1
3.48,238,10,0
4.44,384,1191,18
4.08,368,73,11
4.38,352,3129,38
3.59,384,2742,203
3.59,384,143,11
3.65,364,97,3
4.08,520,32742,451
3.91,224,1481,102
3.91,244,633683,6439
4,208,160,4
3.78,5,76,6
3,128,2,1
4.4,128,4,1
4.44,128,9,1
2.67,128,3,0
4.3,118,7549,171
4.3,307,262,3
4.34,304,556,23
3.95,88,742,17
3.73,128,210,26
3.97,310,609,12
3.76,240,214,15
3.76,286,3,1
4.22,35,650,52
4.22,96,148,11
4.35,576,107,6
3.82,163,444,48
3.92,192,97,2
3.7,537,4,0
3.7,288,12,1
4.28,424,11,3
4.16,412,10,0
4.02,262,385,28
4.38,154,3314,256
4.2,276,116,9
4.16,180,8182,296
3.83,224,434,28
4.07,160,40,4
3.83,505,5810,142
3.65,360,2218,149
4.11,180,367,26
4.35,48,926,72
3.93,116,3861,495
4.03,448,259,35
3.8,112,2107,125
3.76,288,3231,91
3.52,272,631,26
4.14,268,612,60
4.14,8,58,22
3.96,256,5319,587
3.42,340,3993,487
3.85,497,10071,871
3.82,304,1165,94
4.17,437,3128,209
3.64,384,2047,110
3.65,355,23410,2768
3.64,466,2221,165
3.96,240,591,42
4.01,480,3180,212
3.93,224,34,3
3.93,240,1021,68
0,400,0,0
3.94,240,1049,50
3.64,370,0,0
3.85,326,1702,129
3.82,343,15906,610
3.58,256,10282,817
3.77,384,148339,6668
3.89,336,16945,674
3.85,370,206325,8796
3.85,384,14632,716
3.86,425,498455,20423
3.53,290,434,55
3.19,186,987,79
3.5,256,1640,115
4.08,174,29624,676
4,190,61995,2372
4.24,253,47268,886
4.14,222,33286,778
3.92,184,4049,167
4.14,182,51994,1122
3.93,98,3563,150
4.21,281,82,4
4.24,752,88,7
3.88,150,564,11
3.99,656,7,1
4.1,432,23038,1138
3.76,677,15788,1114
4.12,705,90180,6932
4.17,304,3049,347
4.33,48,3,0
4.82,1456,31249,920
4.63,208,48868,359
4.76,176,23336,294
4.74,255,15641,291
4.72,176,14952,277
4.64,256,250,13
4.69,176,20021,236
4.63,208,298,12
4.71,96,3537,82
3.74,370,2066,191
3.23,384,21,2
4.14,186,56781,1946
4.14,275,137,19
4.14,186,80,6
3.88,464,4,0
4.08,756,5777,250
4.03,442,1897,110
3.73,308,1727,79
3.82,772,202,13
3.78,288,776,35
3.96,208,529,24
3.85,136,3059,103
4.2,251,210,18
3.7,128,208,12
3.79,96,3,0
4.12,194,43967,1497
4.12,256,27,3
4.06,364,3155,28
3.92,320,7951,182
3.91,347,7289,59
4.23,462,19438,214
3.94,367,3700,65
4.1,8,116,19
3.85,176,3283,431
3.88,144,257,42
3.5,252,561,88
3.84,208,802,82
3.68,154,476,40
3.71,176,226,7
3.63,224,347,29
3.68,161,1649,250
3.66,96,527,82
3.48,48,117,22
3.6,46,5,1
3.71,55,7,0
3.85,188,120,5
3.07,137,53,3
3.65,160,84,5
3.88,200,2067,189
3.79,48,100,20
4.22,32,2152,70
4,240,247,11
4.27,32,296,40
3.97,244,1780,168
3.83,304,3074,220
3.41,272,2315,233
3.8,363,8041,812
4.29,658,17,3
3.88,270,57,0
3.39,195,4660,527
3.89,397,531,48
3.89,338,1409,160
3.89,462,68,5
2.81,340,13014,892
3.52,224,110,11
4.18,192,48556,288
3.8,359,2169,85
4.01,438,1535,110
4.14,215,59,7
4.14,224,245,24
4.14,215,14,1
4.14,240,231,23
4.08,196,7,3
4.08,208,19,1
4.08,256,108,9
4.08,281,7,0
3.59,208,161,16
4.28,786,256,16
4,147,22916,516
4.18,524,1737,43
4,160,13333,505
4.22,420,4559,91
4.17,640,6148,122
4.25,702,1073,35
4.11,21,8,2
3.66,99,1398,176
3.9,336,1641,194
3.52,245,3490,296
3.5,149,1206,118
4.03,578,38055,3811
3.69,780,7177,739
3.93,248,9100,1063
3.87,288,3402,204
3.88,96,19,0
3.58,296,70,4
3.79,320,63,8
3.78,419,5242,482
3.82,352,10159,517
3.92,416,1359,94
3.79,400,1146,101
3.87,464,14491,1017
3.84,242,81384,4597
3.81,256,88,13
4.18,288,188,7
3.97,377,198,25
4.13,128,28,2
4.11,160,3553,23
4.42,223,106,7
4.29,368,100,7
4.18,448,203,5
3.97,80,117,12
3.74,80,100,5
3.92,80,224,17
3.84,80,161,10
3.9,112,102,9
3.82,80,317,21
4.16,144,48342,1053
4.16,192,12653,225
4.24,125,14474,193
4.46,392,905,84
4.16,128,63,4
3.9,661,8792,147
3.74,432,45,0
3.85,304,2410,253
3.82,446,195,14
3.76,192,68,5
3.27,279,752,34
3.49,196,747,55
4.24,272,15021,666
3.84,352,885,62
4.44,232,60798,1424
4.24,111,80439,1119
4.54,217,49151,973
4.43,192,41378,826
4.52,191,35864,728
4.45,263,39374,734
4.27,688,1998,192
3.75,40,92,28
4.16,560,649,22
3.61,245,186,40
4.28,348,122,10
3.98,205,1,0
3.57,304,10013,410
3.17,384,245,30
4.31,208,10861,653
4.32,208,6309,239
4.27,250,5903,279
4.1,32,1,0
3.64,342,2532,275
3.61,391,2566,263
3.94,320,3702,125
3.51,368,1125,116
3.96,320,3429,141
4.04,310,5891,163
3.99,272,14463,423
3.94,334,2801,90
4.05,592,81211,5493
3.71,238,23597,560
3.88,165,6708,512
3.87,276,43,1
3.85,288,1775,100
4.25,347,3,0
3.69,272,276,24
4.08,201,16188,1982
3.92,216,1478,170
3.74,128,44,3
3.41,172,122,18
4.2,224,405,14
3.95,272,1580,144
3.87,139,1516,182
3.87,139,348,56
3.87,139,355,45
3.82,480,2678,63
3.64,95,430,15
3.84,368,68,5
3.73,106,1023,49
3.85,131,1048,113
3.86,569,2755,45
3.43,325,69,2
4,88,4,2
4.34,250,15,1
3.41,256,63,9
3.75,208,202,46
3.6,288,423,28
3.67,352,1806,126
3.83,32,39,6
4.03,379,17008,107
3.97,561,7396,374
3.84,314,190,12
4.13,310,16907,1107
4.07,352,1596,61
4.18,608,9455,230
3.81,432,1318,45
3.84,240,331,30
3.94,240,1301,235
3.57,350,11335,967
4.05,224,1357,74
4.23,352,1186,64
3.93,224,56212,2345
3.49,210,4020,235
4.02,144,181,36
4.07,320,217,23
4.23,352,141,9
3.96,389,235,38
3.94,190,87,2
3.93,400,17048,1794
3.8,453,99,8
3.93,607,6,2
3.5,215,117,19
3.72,183,63806,2935
3.31,128,159,6
3.71,240,2059,103
4.16,431,26377,1665
3.89,269,77,3
4.35,56,26,3
3.6,352,3603,134
3.91,151,11638,681
3.91,518,4273,503
3.67,167,68,12
3.85,240,1157,117
4.08,384,49,2
4.01,274,8289,543
3.8,416,5,0
4.06,480,15,0
5,150,1,0
4.19,144,59,2
3.88,104,15,1
4.05,144,621,26
4.37,838,170,10
3.73,424,94,16
4.26,10,14,6
4.26,288,1112,305
3.19,24,42,11
3.77,640,231,13
4.04,370,86130,9566
4.13,624,1,0
3.92,244,76,4
3.51,222,69,12
3.93,231,19,1
3.65,250,1005,227
4.2,576,2104,37
4.24,301,6825,270
4.1,144,2320,78
3.94,188,517,23
4.17,272,1435,31
4.04,126,822,32
4.2,754,115,26
3.27,189,98,20
3.27,191,2954,293
3.28,144,2,2
4.08,778,76,10
3.52,40,84,16
3.7,230,141,13
3.8,342,106,6
3.87,288,78,1
3.9,273,107,5
3.15,202,14,1
4.44,4736,1437,94
4.4,1088,420,38
3.92,280,3,1
4,74,234,15
3.71,237,1346,56
3.67,890,0,0
3.99,757,1775,41
3.91,240,261,20
3.82,336,80,9
3.81,246,34607,1425
3.91,448,11,4
3.92,1186,8508,285
4.5,654,0,0
4.29,773,267,12
3.98,174,3895,102
3.94,384,79,7
3.98,224,25,2
3.8,272,4,0
3.89,1264,20012,579
3.89,1184,1143,60
4.1,412,196,8
4.15,167,2841,160
4.1,3020,2673,86
3.9,841,594,20
3.86,496,234,9
3.84,224,73,3
3.96,288,678,64
3.95,352,50,5
3.52,246,270,29
4.37,624,1603,85
3.75,64,2,0
4.62,915,21,4
4.17,320,1952,147
4.49,832,59,7
3.71,122,23,5
3.6,147,10,3
4.24,573,1041,133
4.16,506,305,17
4.09,402,22,0
2,254,1,0
3.7,424,2452,173
4.08,144,186,11
4.08,166,878,72
4.27,192,9593,73
3.68,216,837,35
4.08,157,430,40
3.9,400,8479,489
4.02,250,353,12
3.95,242,528,17
4.22,416,80,9
3.8,116,22279,1222
3.62,32,15,2
3.78,318,165,5
4.28,240,4828,38
3.69,371,1050,69
3.98,210,910,36
4.26,304,390,49
4.1,208,3254,53
3.6,304,378,31
3.69,220,794,37
0,128,0,0
3.86,192,347,16
3.78,190,1431,96
3.87,192,329,11
3.94,192,311,11
3.97,188,661,30
3.9,192,367,17
4.05,532,190,10
4.15,509,737,103
4.52,886,242,19
3.67,223,4498,440
3.96,307,21,5
4,128,2,0
3.7,176,10,0
4.08,192,236,5
4,175,4,0
3.99,320,4249,155
3.89,256,401,42
3.78,478,714,3
3.76,425,1976,24
3.81,283,4945,77
4.01,173,187,11
0,288,0,0
3.84,192,8228,282
3.84,224,106,11
4.16,184,562,14
3.92,192,1401,43
4.32,192,569,10
4.24,204,742,18
4.23,192,431,7
3.64,172,223,22
4.16,656,6215,148
3.98,339,1427,64
4.05,554,1473,58
3.37,72,770,52
3.87,49,10,0
3.99,336,894,44
3.26,141,3,0
3.95,160,10305,268
4.04,416,8,0
4.11,616,115,12
3.75,416,81,6
4.18,408,496,41
4.17,500,98,10
3.88,315,1233,92
4.02,304,1770,92
3.46,832,46,0
3.58,188,21,1
3.46,537,57,5
3.74,512,3,0
3.7,350,0,0
3.76,232,16,3
4.06,380,28477,1642
4.14,321,45372,1135
3.91,395,6462,140
3.81,411,966,32
3.8,96,6695,159
3.99,391,36535,1015
4.4,852,660,5
3.73,301,5438,288
4.02,481,10769,407
4.09,441,10929,147
4.11,458,9300,87
3.61,288,2634,308
3.83,280,567,33
3.75,246,4,1
4.08,416,49,6
4.08,377,6,1
4.04,288,17853,583
3.85,358,208,21
4.24,208,6201,288
4.16,336,259,17
4.02,224,266,52
3.68,176,260,32
3.66,156,9454,387
3.87,287,14380,449
4,228,522,34
4,319,13231,586
4.08,149,260,24
3.92,672,1222,65
3.89,256,104,15
4.13,400,1146,98
4.36,165,2624,265
4.36,160,1626,167
3.68,496,97,14
3.59,352,87,8
3.72,256,18,1
4.38,368,583,38
4.23,516,9,0
4.22,636,4656,306
3.8,336,302,18
3.88,572,5617,619
4.42,255,19,2
3.92,254,89,8
4.21,48,7,2
2.62,144,2,1
3.65,311,1642,119
4.05,324,4329,216
3.72,310,8615,540
3.66,400,1,0
3.97,288,4827,222
4.1,32,443,32
4.06,30,82,4
3.97,293,168,8
3.56,149,38,5
4,200,1259,15
4.05,200,1137,14
4.06,192,1033,15
4.01,168,1001,31
4.04,688,2381,32
4.45,464,22,3
3.96,138,40,4
3.99,600,13,0
3.99,509,13,1
3.72,358,587,21
3.98,415,2121,88
3.61,128,27,4
3.75,145,33,6
3.5,142,26,1
3.67,96,3,1
4.31,432,56,4
3.98,403,9957,301
3.9,0,10,2
4.01,384,57944,1481
4.05,288,291,8
4.35,215,14,2
4.07,570,9150,602
3.56,316,4,2
3.8,383,4,1
3.86,576,3,0
3.94,576,18,2
3.89,218,1,0
3.37,552,15,4
4.8,337,0,0
4.08,384,4881,84
3.79,176,601,55
4,518,927,29
4.59,192,8313,109
4.57,240,2777,17
4.6,192,7159,111
4.09,176,37569,1202
3.95,576,212,17
3.86,1060,23,1
3.84,943,36,4
3.75,472,54,2
3.75,472,6,1
4.1,768,64,7
3.77,178,22,1
3.94,368,82,10
4.09,352,322,22
4.07,512,1015,50
4.24,462,8951,299
4.21,516,482,11
3.71,161,4512,689
4.12,32,911,183
3.82,181,5869,558
3.56,372,120,15
3.83,341,15011,1003
3.99,476,7196,290
3.95,144,235,22
4.05,50,0,0
4.76,176,138,2
4.7,127,137,2
4.43,63,53,2
5,48,4,0
4.72,128,50,5
3.99,244,2674,100
3.72,297,57,4
3.78,276,619,38
3.9,372,1261,23
3.88,288,41,4
3.88,292,165,8
3.99,724,10728,223
3.62,233,419,30
3.99,112,389,32
3.88,112,761,83
4.04,128,445,15
4.08,112,254,17
4.06,119,1044,29
4.07,128,644,28
4.03,0,7,1
3.93,96,6580,221
4.35,1136,19244,185
4.31,121,229,24
4.22,208,12139,251
4.38,208,1184,47
3.56,240,17,3
4.04,368,1704,135
3.95,320,2588,228
4.09,160,282,24
4.57,416,7,0
4.03,144,276,10
3.86,408,5613,248
4,408,5722,200
3.77,496,1879,80
3.98,304,50,3
3.67,271,45,2
4.12,265,8,1
4.29,432,37088,791
4.29,467,734,46
4.29,462,10,1
3.47,168,72,1
3.79,348,158,24
3.61,279,2298,129
3.8,249,91,10
3.31,100,26,3
4.45,352,1305,80
3.78,399,1410,92
3,528,3,0
4.7,473,709,35
4.12,528,10,2
4.1,200,10,1
3.71,199,7,0
3.95,194,91,2
3.95,192,82,6
3.57,176,75,3
3.68,165,2,0
3.94,173,2,0
3.95,178,2,0
3.93,108,15,2
3.76,108,17,2
4.49,410,109,6
3.95,32,82,21
3.71,348,272,18
3.7,304,10,0
3.85,282,391,30
3.75,391,331,48
3.87,408,2744,293
3.78,400,1939,245
3.99,486,62,1
3.72,192,148,10
3.9,758,3489,413
3.74,304,1158,70
4.06,245,3804,155
4.03,370,7397,699
3.67,125,172,28
3.9,7,375,90
4.37,1054,561,29
3.9,8,19,6
3.86,272,5,0
3.65,288,24,0
4.15,385,26622,1114
4.14,399,41424,2103
4.1,388,30752,1400
4.01,363,20153,1289
3.91,374,93927,7844
3.91,373,3530,550
4.22,352,899,73
4.18,371,1381,125
3.72,197,785,27
3.71,119,86,19
3.74,128,12,3
4.21,744,14,1
3.88,316,4,1
3.86,288,807,46
3.66,352,207,16
3.9,352,30,4
3.43,320,7,2
4.24,469,929,170
4.21,508,3020,301
3.99,319,460,26
3.82,250,220,23
4.36,216,4743,293
3.79,336,25,3
3.79,384,45,1
3.58,384,101,7
3.9,400,43933,4113
3.95,1088,111,5
3.99,127,74,3
3.67,221,307,15
4.12,384,595,67
4.01,384,573,60
3.94,416,752,84
4.09,380,406,36
2.83,139,2,1
4.1,784,484,39
4.03,887,144,34
3.77,352,2380,226
3.87,304,3066,218
4.66,81,133,13
4.02,200,11897,1129
4.1,1024,16,0
3.89,713,1660,160
3.53,176,89,6
4.23,256,348,24
4.07,422,55313,3760
3.93,200,255,17
3.92,239,81998,3914
4.04,256,1076,60
4,256,14,2
4.1,224,28,5
4.05,240,76,12
3.84,249,11565,302
4.04,380,11007,1225
4.04,382,2,1
4.04,388,4,0
3.87,496,1298,144
3.89,240,3657,272
4.02,230,7372,431
4,306,5478,562
3.93,480,5573,249
4.15,304,4795,250
3.84,352,164,15
3.84,312,108,16
3.84,256,253,23
3.96,152,49487,2192
4.28,640,1784,54
3,128,2,1
3.97,378,28033,1569
4.24,276,701,65
4.39,112,1160,142
3.93,350,10,1
4.12,320,17,3
3.5,24,48,11
3.91,532,1557,171
3.57,270,20,1
3.86,0,1,0
3.96,512,13237,738
3.72,320,23275,753
3.72,368,5,0
3.9,288,2193,182
3.98,336,991,28
3.92,464,20,2
3.98,311,10,1
3.92,328,19,1
0,335,0,0
3.74,79,8841,152
3.74,48,3,0
3.97,192,78,4
3.97,256,88,7
3.74,160,102,7
4,282,8,0
3.72,230,32,3
3.85,224,77,11
4.19,496,756,62
3.91,112,68,10
4.19,777,47,4
4.19,777,2096,105
3.74,450,242,30
4.29,352,123,6
4.36,352,1014,41
4.19,347,213,21
0,42,0,0
3.91,216,9677,1057
3.83,899,21,3
3.83,784,197,43
4.16,384,95,18
4.06,336,470,34
4.13,272,7699,793
4.09,528,2057,84
4.07,354,1320,64
4.12,624,66354,1334
4.12,155,29,3
4,529,1080,231
3.76,576,449,43
3.67,480,4492,115
3.71,400,510,26
3.66,592,728,45
3.71,608,1014,40
4.23,40,0,0
3.83,342,181922,3216
4.03,395,15438,245
4.01,432,21074,259
3.96,530,29325,559
4.09,289,7464,720
3.82,400,3077,178
4.13,261,4926,390
3.53,185,675,66
4.1,272,1750,85
4.16,1132,2568,76
3.45,224,11,1
3.95,592,361,25
4.09,446,85,1
4.22,560,4886,481
4.22,593,95,7
3.49,186,2409,251
3.93,291,1447,49
3.93,32,243,71
4.18,239,1508,98
4.03,368,4013,209
3.74,351,2107,207
3.98,338,2310,114
3.93,688,1573,231
4.55,48,11,2
3.76,208,189,34
3.87,213,46,11
3.92,432,181,22
3.75,736,459,56
3.77,160,378,45
3.63,1024,28,3
3.96,312,101,13
4.23,66,13,1
3.73,438,364,36
3.56,528,0,1
4.06,500,137,11
4.27,496,1258,167
4.27,467,13,1
4.09,372,11,0
4.39,928,4040,171
3.91,372,4857,251
3.91,322,3542,129
4.09,417,9875,238
4.03,400,5868,373
4.05,373,4966,300
4.02,342,10282,846
4.04,384,4458,228
4.04,360,4292,280
4.18,396,120667,3452
4.11,216,2882,52
4.31,272,57,11
4.15,224,74,6
3.68,192,162,13
3.9,190,6191,68
3.81,175,4615,256
4.18,412,32,3
3.72,226,273,14
3.49,336,317,38
3.97,207,651,47
4.05,128,215,14
3.95,384,252,16
3.54,101,160,19
3.96,403,114,16
3.87,227,4653,22
4.06,230,31,4
3.46,728,991,25
3.69,252,4,0
3.64,595,11,0
3.73,288,120,13
3.61,80,2822,111
3.76,224,54,13
4.18,1020,211,9
2.75,330,4,0
3.86,336,7,0
4.09,240,39511,637
4.09,262,356,41
4.09,240,200,24
4.09,244,44,13
4.22,309,269,31
4.22,1056,43,3
4.09,224,44,8
4.09,262,9,4
3.85,320,296,11
3.82,720,151,8
3.87,586,151,8
3.71,758,18,0
3.44,998,34,3
3.81,528,115,11
3.71,528,33,5
4.14,720,133,3
4,20,9,0
3.86,119,450,29
3.71,400,79,3
3.76,380,101,14
3.72,368,109,4
3.55,688,118,5
3.94,688,279,16
3.33,186,158,11
4.31,160,3,0
3.69,268,106,6
3.89,352,785,62
4.09,256,71,14
4.34,432,9,1
3.56,148,7,2
4.03,258,92,10
3.31,400,57,10
3.99,285,12219,770
3.59,432,5533,441
3.75,384,3880,375
3.93,203,1822,120
3.64,224,175,25
3.95,336,8200,315
4.43,367,406,6
4.22,610,1933,49
4.15,192,337,9
4.23,195,1706,55
3.92,288,11,2
3.93,184,245,28
4.07,204,501,11
4.07,192,3098,394
4,172,1,0
4.14,320,1081,130
3.92,326,209,24
4.2,416,221,29
4.25,532,662,11
4.14,136,29,2
3.79,3,176,46
3.98,351,6,1
3.8,427,85882,2886
4.06,383,71,13
4.06,422,588,60
4.51,132,2899,74
4.06,336,1747,203
3.58,159,205,11
3.3,149,973,123
3.82,352,301,47
3.9,221,46,4
3.89,660,456,40
3.58,144,426,48
3.77,389,23343,2312
4.07,275,1185,148
3.72,272,2216,218
3.87,304,2627,170
3.62,474,1102,57
3.53,352,164,11
3.72,32,14,4
3.32,352,69,9
4.5,58,3,1
4.06,256,21814,923
4.35,312,5432,770
4.24,279,594249,18942
4.24,377,1645445,45829
4.35,7,158,32
4.24,483,138,34
3.74,167,1764,235
3.87,563,309700,9147
3.92,635,88095,3094
3.73,144,1185,140
3.92,176,510,32
4.07,560,3311,334
3.99,372,3296,99
4.17,472,1541,30
4.07,496,1069,38
4.09,464,1312,41
4.19,534,1162,35
4.17,483,1021,25
4.39,656,18518,951
3.96,309,45,5
3.69,300,38,7
3.39,152,38,5
3.89,191,6,1
2.89,128,641,54
3.42,370,826,92
3.67,192,1621,184
3.96,485,10830,704
3.96,472,119,21
4.03,576,9725,103
4.08,592,9413,132
3.86,608,11647,278
3.96,467,53718,1486
4.08,577,37379,829
4.16,644,37667,967
3.96,517,184,14
3.91,348,264,25
3.62,328,61,3
3.94,120,31,5
3.74,84,126,7
3.57,350,4720,41
3.46,400,133,4
3.84,185,993,77
3.86,200,6341,382
3.38,306,3781,250
4.22,581,4221,278
3.8,284,1676,152
3.98,221,1023,60
3.88,176,1395,69
4.28,292,1295,58
4.21,272,654,40
3.95,127,415,19
4.15,151,975,64
3.84,218,230,11
3.8,319,241,27
3.89,147,46,7
3.94,637,20,1
4.32,805,28,4
4.2,564,7163,707
4.16,64,8903,133
3.99,64,19197,466
4.51,531,104,8
3.69,228,1437,129
3.65,136,59,8
3.73,157,3785,184
4.04,232,974,38
3.94,328,320,38
3.8,250,184,16
4.01,191,319,41
3.98,245,2368,76
3.99,512,45903,1140
4.41,576,5077,232
3.92,320,233,26
4.32,992,13,4
4.03,48,13,2
4.41,576,68,18
4.53,1216,849,40
4.14,192,28,3
3.76,72,36,9
4.21,208,20,1
4.12,592,22062,693
3.92,79,129,16
3.96,464,1893,96
3.69,364,44,9
3.99,438,5279,329
3.88,320,49,9
4.05,462,6037,140
4.11,116,986,22
3.99,592,763,48
4.08,499,1053,64
3.59,160,53,5
3.83,288,179,26
3.82,390,395,25
3.73,581,1297,111
3.66,357,374,24
3.66,393,681,52
3.74,352,6635,551
4.28,752,2027,179
4.01,484,523,26
3.84,512,1266,103
3.81,144,873,88
3.4,240,5,2
3.76,262,1071,75
4.12,304,1113,22
3.93,403,5846,102
3.94,240,2709,113
3.92,298,2070,64
3.66,599,68,3
3.4,376,5,0
0,248,0,0
3.38,291,142,14
3.71,352,26,0
4.05,456,3422,92
4.11,467,1,0
3.64,320,142,4
3.95,430,22899,479
4.06,446,15964,115
4.11,317,15942,140
4.11,441,18119,119
3.98,367,15142,210
4.07,96,27,2
3.98,367,76,5
4,343,1,0
4.07,444,8,1
3.68,246,21,3
4.07,414,18695,131
3.61,353,191,7
3.15,354,241,28
3.9,610,7358,81
3.51,421,179,7
4.15,408,8857,143
3.88,368,43,0
3.55,336,47,5
3.66,404,155,4
4.04,218,47,0
3.66,562,2010,47
3.81,416,103,2
3.97,335,287,3
3.86,578,1231,21
3.74,350,7393,36
4,256,223,2
4.25,192,38588,944
4.25,176,385,56
4.28,288,34207,550
4.28,240,257,26
4.06,243,27535,385
3.84,433,1630,109
4.17,358,36,1
3.95,511,241,19
3.93,428,347,56
3.99,576,451,34
3.46,304,945,49
3.52,336,1159,46
3.43,368,901,44
3.59,368,52,5
4.07,512,448,41
3.92,480,3011,200
4.09,560,14626,545
3.8,512,2991,139
3.99,451,6072,259
2.95,0,6,0
3.82,56,537,74
4.26,284,5178,279
3.96,200,71,6
3.86,243,265,46
3,212,2,0
4.44,208,54,10
4.13,400,20908,765
3.68,168,13065,587
3.96,176,1351,108
3.96,176,3544,152
4,144,19,4
3.63,350,255,23
3.96,307,5824,183
3.86,272,7,0
4.2,574,431,7
3.76,830,4528,192
4.31,860,440,16
4.03,522,2966,32
3.88,704,59,4
3.87,637,1170,25
4.15,940,518,7
3.82,672,337,46
3.91,413,78,9
4.11,614,1371,20
3.82,399,193100,7599
3.89,656,5930,172
4.1,608,35850,374
4.17,1083,28453,295
3.87,828,7401,305
3.73,796,9476,376
3.91,780,21146,681
3.87,758,224,24
4.2,815,19667,206
3.97,380,58,0
3.21,246,9947,1077
3.49,448,1478,98
3.22,209,11082,901
4.18,351,1206,187
4.18,335,533,64
4.08,126,177,10
3.8,423,3013,31
4.19,431,10223,152
3.94,512,2011,14
3.93,416,2491,23
3.76,304,562,39
3.9,272,3256,27
3.78,320,2026,33
4.12,435,11700,169
4.27,351,18397,307
4.25,492,18245,239
4.05,394,9575,98
4.22,179,12271,948
4.11,84,2317,335
3.7,130,4923,522
3.75,288,4570,512
4.21,349,21834,704
4.21,320,17780,266
4.48,900,60,3
4.48,900,5107,73
4.11,199,2191,155
3.71,179,487,34
4.12,322,2125,159
4.17,229,739,41
3.91,276,3254,122
4.02,208,247,11
3.43,240,43,3
4.02,352,3183,480
3.72,244,1772,39
3.8,384,74,5
3.98,633,38,1
4.18,320,66035,2289
4.2,1379,364,12
4.22,1212,87,4
4.06,448,429,22
3.69,371,807,125
4.18,1376,3,1
4.11,1162,31,5
4.52,16,3465,164
3.91,826,28,1
3.85,385,187,10
4.28,341,13375,507
4.28,480,30,4
3.8,140,180901,4005
3.98,392,15529,868
4.3,87,2966,216
4.01,447,43009,1868
3.85,778,10121,839
3.97,223,1110,85
3.82,272,26,2
4.32,80,549,34
4.1,32,7506,213
4.27,242,3352,390
4.06,353,58278,4555
4.03,348,223480,3029
4.26,444,130754,10223
3.27,392,51,7
4.07,384,374,24
4,997,6,0
3.98,220,18422,1382
4.16,901,182,3
4.09,182,998,117
3.71,464,1170,84
4.04,320,217,10
4.26,166,21,4
3.73,183,11763,928
3.75,206,14143,1064
3.48,320,17878,1544
3.53,535,560,114
3.51,736,29,0
3.33,385,3206,591
3.45,368,5066,450
3.6,96,78,6
3.95,507,2,0
4.16,224,1683,61
3.71,410,1,0
3.95,410,42,4
3.95,448,16,2
3.82,189,73,8
3.75,112,291,15
3.78,264,3270,272
4.05,320,1295,69
3.5,288,2136,154
4.16,224,7405,500
4.24,32,2423,90
4.05,363,12365,351
4.32,40,83,8
4.08,239,56,1
4.13,32,2870,76
4.2,224,2283,218
3.97,226,37,3
3.95,546,16701,1391
3.82,485,642,86
4.09,559,210713,14195
4.39,512,397,24
3.6,264,10,1
3.73,368,777,29
3.14,368,7,1
3.69,293,165418,5063
3.83,72,6,0
3.88,516,161,11
4.11,48,86,10
4.15,72,4264,83
4.24,48,1228,60
4.17,64,3,0
0,210,0,0
3.82,457,28,9
3.86,272,19,2
3.67,391,8293,109
3.66,383,6078,37
3.76,220,323,27
4.35,182,2449,85
3.88,415,604,70
3.94,260,1404,119
3.42,186,155,18
4.18,224,90,15
4.18,248,40,5
4.44,457,113,10
3.91,667,2061,61
3.9,560,121,4
3.78,552,6743,126
3.78,734,4,0
3.97,208,2151,59
3.97,208,332,10
3.96,208,292,5
3.99,208,270,7
3.98,185,233,5
4.02,208,241,6
4,185,249,6
3.97,190,1,0
4.05,476,6272,67
3.59,421,129,4
3.77,652,1225,21
3.89,343,47,0
4.33,124,14,0
4.01,339,2846,10
3.4,317,10,0
3.73,448,104,6
3.8,310,10,0
4.06,590,12,0
4.13,528,99,4
3.42,320,26,6
4.15,389,27324,288
3.92,688,6662,351
4,624,2921,100
4.08,291,89841,4432
4.08,291,68,12
4.19,592,568,44
4.12,63,17,1
3.51,368,124,14
4.12,224,786,73
4.33,352,559,42
4.28,0,57,7
4.29,416,20105,680
4.24,192,677,29
4.16,448,858,53
4.14,0,57,3
3.95,0,20,1
4.42,144,122,8
4.1,64,645,51
4.37,64,11683,255
4.12,64,3982,101
4.08,64,4226,294
4.03,236,297,44
4.21,48,4962,505
3.2,331,10,1
4.06,432,862,67
4.21,368,638,40
4.25,384,558,19
3,236,1,0
4,560,5803,624
4,10,25,7
4,0,2,0
4,550,3,0
4.04,416,22,5
4.06,411,1931,75
4.23,352,4933,335
3.83,388,3213,226
3.52,250,68,8
4.19,522,11829,555
4.37,442,47831,1016
4.1,352,5830,130
4.13,504,80480,3197
